ground.truth,V,V.1,V.2,V.3,V.4,V.5,V.6,V.7,V.8
nominal,0.955693181644722,-0.182895747875623,-0.0638875995171077,-0.376188664359872,-0.00711012151427251,0.528627178228995,-0.00739065642095547,-0.0833097919197889,-0.741643206731225,-0.543937066541179
nominal,0.966638045923601,0.0622407102502456,0.000249471088424276,-0.376188664359872,-0.00711012151427251,0.528627178228995,-0.085516491114733,-0.312117819732448,-0.741643206731225,-0.465854822556949
nominal,0.958614521673972,4.55640910922451,0.0643865416939562,2.31960189718198,0.157176598289647,1.63665333074449,-0.00739065642095547,-2.75273678306748,-0.694953616769159,0.783461081190735
nominal,0.961002437626082,0.225665015667492,0.0515591275728498,-0.0392148441671408,-0.00711012151427251,0.713298203648244,-0.00739065642095547,-0.235848477128229,-0.694953616769159,-0.465854822556949
nominal,0.98478982200801,-0.264607900584246,0.000249471088424276,-0.263864057628962,-0.0344912414815925,0.43629166551937,-0.0625383044400925,-0.007040449315569,-0.554884846882962,-0.465854822556949
nominal,0.968402638920858,-0.591456511418738,0.0387317134517435,-1.16246091147625,-0.00711012151427251,0.343956152809745,0.070735178272822,-0.235848477128229,-0.788332796693291,-0.543937066541179
nominal,0.962466580244284,-1.00001727496185,-0.0254053571537885,-1.05013630474534,-0.00711012151427251,0.0669496146808716,-0.00739065642095547,0.221767578497091,-0.508195256920896,-0.543937066541179
nominal,0.956701855100851,-0.91830512225323,0.000249471088424276,-0.825487091283514,-0.00711012151427251,-1.50275410138275,0.0569482662680378,0.29803692110131,1.12594039175141,0.783461081190735
nominal,0.973118597869928,-0.91830512225323,0.000249471088424276,-1.05013630474534,-0.00711012151427251,-0.302392436157627,-0.0441557551003802,0.145498235892871,-0.181368127186436,-0.231608090604258
nominal,0.969537997656321,-0.346320053292869,-0.0125779430326821,0.0731097625637697,-0.0892534814162324,0.43629166551937,-0.00739065642095547,0.37430626370553,-0.414816076996764,-0.543937066541179
nominal,0.956823976450204,-0.264607900584246,0.000249471088424276,-0.600837877821693,0.0202709984530474,0.528627178228995,0.107500276952247,-0.159579134524009,-0.788332796693291,-0.543937066541179
nominal,0.960500396468034,-0.754880816835984,-0.0895424277593205,0.522408189487412,0.0476521184203674,-1.3180830759635,-0.00739065642095547,1.06073034714351,1.59283629137206,0.783461081190735
nominal,0.954858424602315,-0.182895747875623,0.000249471088424276,-0.488513271090783,0.129795478322327,0.43629166551937,-0.0119862937558836,-0.159579134524009,-0.648264026807093,-0.465854822556949
nominal,0.956583375494645,0.0622407102502456,0.000249471088424276,2.76890032410562,-0.171396841318192,0.528627178228995,-0.0257732057606678,1.82342377318571,0.612354902168683,-0.465854822556949
nominal,0.962707166323877,0.389089321084738,-0.0382327712748949,-0.488513271090783,-0.00711012151427251,0.897969229067493,0.0615439036029658,-0.693464532753548,-1.16184951638982,-0.543937066541179
nominal,0.961379686225485,-0.591456511418738,0.0387317134517435,-0.263864057628962,-0.00711012151427251,0.159285127390496,-0.126877227129086,0.37430626370553,-0.321436897072633,-0.465854822556949
nominal,0.968583030962615,2.67702959692618,-0.0510601853960013,-0.151539450898051,-0.00711012151427251,-2.24143820305974,0.0109918929187569,-2.52392875525482,2.29318014080305,3.20401064470187
nominal,0.978437584022747,-0.91830512225323,0.000249471088424276,-0.713162484552604,-0.00711012151427251,-1.22574756325387,0.0109918929187569,0.45057560630975,0.985871621865209,0.549214349238045
nominal,0.954893976904686,-0.91830512225323,0.000249471088424276,1.19635582987287,0.129795478322327,-0.302392436157627,-0.00739065642095547,1.67088508797727,0.799113262016946,-0.231608090604258
nominal,0.961623584401966,-0.264607900584246,-0.0382327712748949,-0.0392148441671408,-0.00711012151427251,0.43629166551937,-0.00739065642095547,0.221767578497091,-0.46150566695883,-0.465854822556949
nominal,0.969086373252754,-0.754880816835984,0.0259042993306371,-0.263864057628962,0.0202709984530474,0.159285127390496,-0.00739065642095547,0.52684494891397,-0.321436897072633,-0.543937066541179
nominal,0.978173425727198,0.225665015667492,0.0130768852095307,-0.151539450898051,-0.00711012151427251,0.805633716357868,0.0569482662680378,-0.312117819732448,-0.881711976617422,-0.543937066541179
nominal,0.954893818787589,-0.346320053292869,0.000249471088424276,-0.713162484552604,-0.00711012151427251,0.343956152809745,-0.136068501798942,-0.0833097919197889,-0.601574436845027,-0.465854822556949
nominal,0.964233672870616,1.61477161171408,0.0259042993306371,2.99354953756744,-0.00711012151427251,1.54431781803487,-0.00739065642095547,0.52684494891397,-0.274747307110567,-0.543937066541179
nominal,0.96848075930618,-0.91830512225323,0.000249471088424276,1.30868043660379,-0.00711012151427251,-1.13341205054425,-0.034964480430524,1.67088508797727,1.63952588133413,0.549214349238045
nominal,0.966958232049314,-0.754880816835984,-0.0125779430326821,-0.713162484552604,0.157176598289647,0.159285127390496,-0.00739065642095547,0.29803692110131,-0.46150566695883,-0.543937066541179
nominal,0.972004110487674,-0.346320053292869,0.000249471088424276,-0.376188664359872,0.0202709984530474,0.43629166551937,0.0247788049235411,0.0692288932886509,-0.601574436845027,-0.543937066541179
nominal,0.959453106122541,-0.509744358710115,-0.0125779430326821,-0.263864057628962,-0.171396841318192,0.343956152809745,-0.00739065642095547,0.29803692110131,-0.46150566695883,-0.543937066541179
nominal,0.978529441653504,-0.591456511418738,0.000249471088424276,0.0731097625637697,-0.00711012151427251,0.343956152809745,0.0983090022823905,0.60311429151819,-0.321436897072633,-0.543937066541179
nominal,0.962721564094976,-0.91830512225323,0.000249471088424276,-0.937811698014425,-0.00711012151427251,-0.394727948867251,-0.0211775684257397,0.221767578497091,0.00539023266182758,-0.0754436026357977
nominal,0.964318287455597,0.225665015667492,0.000249471088424276,0.297758976025591,0.102414358355007,0.805633716357868,0.0201831675886131,-0.0833097919197889,-0.694953616769159,-0.543937066541179
nominal,0.971546463185221,-0.91830512225323,0.000249471088424276,2.09495268372016,-0.00711012151427251,-0.394727948867251,0.0661395409378939,2.20477048620681,1.2660091616376,-0.0754436026357977
nominal,0.954885018034607,-0.0194714424583774,0.000249471088424276,-0.151539450898051,-0.171396841318192,0.528627178228995,-0.00739065642095547,-0.0833097919197889,-0.648264026807093,-0.465854822556949
nominal,0.968084870153361,-0.509744358710115,0.0387317134517435,-1.16246091147625,-0.00711012151427251,0.343956152809745,-0.00279501908602738,-0.312117819732448,-0.788332796693291,-0.543937066541179
nominal,0.964584656998961,-0.0194714424583774,-0.0638875995171077,-0.488513271090783,-0.00711012151427251,0.528627178228995,-0.0579426671051644,-0.312117819732448,-0.741643206731225,-0.465854822556949
nominal,0.972101620195999,-0.754880816835984,0.0387317134517435,1.87030347025834,-0.00711012151427251,0.159285127390496,-0.00739065642095547,1.97596245839415,0.565665312206617,-0.543937066541179
nominal,0.966297448665344,0.552513626501984,0.000249471088424276,-0.376188664359872,0.0476521184203674,0.897969229067493,-0.00739065642095547,-0.769733875357768,-1.06847033646569,-0.543937066541179
nominal,0.979916573606157,0.0622407102502456,0.000249471088424276,0.0731097625637697,-0.00711012151427251,0.713298203648244,0.0247788049235411,0.0692288932886509,-0.648264026807093,-0.543937066541179
nominal,0.964888422077812,-0.182895747875623,0.000249471088424276,-1.05013630474534,-0.0618723614489124,0.528627178228995,-0.00739065642095547,-0.540925847545108,-0.975091156541554,-0.543937066541179
nominal,0.961777817732074,-0.264607900584246,0.0643865416939562,-0.713162484552604,-0.00711012151427251,0.43629166551937,-0.00739065642095547,-0.312117819732448,-0.741643206731225,-0.465854822556949
nominal,0.960439748771417,-0.428032206001492,0.000249471088424276,-0.713162484552604,-0.0618723614489124,0.343956152809745,-0.0257732057606678,-0.159579134524009,-0.648264026807093,-0.465854822556949
nominal,0.964498407655551,-0.509744358710115,0.0387317134517435,0.859382009680143,-0.00711012151427251,0.343956152809745,-0.00279501908602738,1.13699968974773,0.0520798226238934,-0.543937066541179
nominal,0.957830661174086,-0.591456511418738,-0.0638875995171077,-0.488513271090783,-0.00711012151427251,0.343956152809745,0.0753308156077501,0.29803692110131,-0.508195256920896,-0.543937066541179
nominal,0.982274772992943,-0.182895747875623,0.000249471088424276,0.0731097625637697,-0.00711012151427251,0.528627178228995,0.0201831675886131,0.221767578497091,-0.554884846882962,-0.543937066541179
nominal,0.956573861740937,4.883257720059,0.000249471088424276,2.5442511106438,-0.171396841318192,1.72898884345411,0.0247788049235411,-2.75273678306748,-0.694953616769159,0.861543325174966
nominal,0.971131282852401,-0.428032206001492,0.000249471088424276,-0.488513271090783,0.0476521184203674,0.343956152809745,-0.0303688430955959,-0.007040449315569,-0.554884846882962,-0.465854822556949
nominal,0.976020292597687,0.634225779210607,0.000249471088424276,1.30868043660379,-0.00711012151427251,0.897969229067493,0.0615439036029658,0.29803692110131,-0.368126487034699,-0.465854822556949
nominal,0.972411053257402,-0.91830512225323,0.000249471088424276,-0.376188664359872,-0.00711012151427251,-1.13341205054425,0.015587530253685,0.60311429151819,0.985871621865209,0.471132105253814
nominal,0.963746302667041,0.307377168376115,0.000249471088424276,-0.263864057628962,-0.00711012151427251,0.805633716357868,-0.0533470297702364,-0.540925847545108,-0.928401566579488,-0.543937066541179
nominal,0.962487911177996,-0.182895747875623,0.0130768852095307,0.18543436929468,-0.00711012151427251,0.43629166551937,-0.085516491114733,0.29803692110131,-0.368126487034699,-0.465854822556949
nominal,0.972984303758531,-0.591456511418738,-0.0254053571537885,0.0731097625637697,-0.00711012151427251,0.159285127390496,-0.108494677789373,0.60311429151819,-0.181368127186436,-0.465854822556949
nominal,0.970551152303644,-0.591456511418738,0.000249471088424276,0.0731097625637697,-0.0344912414815925,0.343956152809745,0.102904639617319,0.60311429151819,-0.321436897072633,-0.543937066541179
nominal,0.977679574911799,-0.91830512225323,0.000249471088424276,-0.488513271090783,-0.00711012151427251,-1.687425126802,0.0293744422584692,0.52684494891397,1.54614670141,1.01770781314343
nominal,0.977190253235183,-0.428032206001492,0.000249471088424276,-0.713162484552604,-0.00711012151427251,0.43629166551937,0.0983090022823905,-0.0833097919197889,-0.741643206731225,-0.543937066541179
nominal,0.975265288141919,-0.591456511418738,-0.0125779430326821,-0.263864057628962,0.0750332383876873,0.159285127390496,-0.0165819310908116,0.37430626370553,-0.321436897072633,-0.465854822556949
nominal,0.963316616617738,-0.428032206001492,0.000249471088424276,0.0731097625637697,0.0476521184203674,0.343956152809745,-0.00739065642095547,0.45057560630975,-0.274747307110567,-0.465854822556949
nominal,0.968355055892162,0.225665015667492,0.0130768852095307,-0.151539450898051,-0.00711012151427251,0.805633716357868,0.0109918929187569,-0.312117819732448,-0.881711976617422,-0.543937066541179
nominal,0.979138030489047,0.0622407102502456,0.000249471088424276,-0.263864057628962,-0.00711012151427251,0.713298203648244,0.0431613542632535,-0.235848477128229,-0.788332796693291,-0.543937066541179
nominal,0.957879185760236,-0.591456511418738,0.000249471088424276,0.0731097625637697,0.0476521184203674,0.159285127390496,-0.00739065642095547,0.60311429151819,-0.181368127186436,-0.465854822556949
nominal,0.963455841406356,-0.836592969544607,0.0130768852095307,2.20727729045107,-0.00711012151427251,0.159285127390496,0.0431613542632535,2.28103982881103,0.705734082092814,-0.543937066541179
nominal,0.954720256647843,-0.91830512225323,0.000249471088424276,0.859382009680143,-0.00711012151427251,-0.76406999970575,0.135074100961815,1.36580771756039,1.12594039175141,0.236885373301123
nominal,0.977040302236762,-0.591456511418738,0.000249471088424276,0.0731097625637697,-0.00711012151427251,0.343956152809745,0.0247788049235411,0.60311429151819,-0.274747307110567,-0.543937066541179
nominal,0.959881975384688,-0.754880816835984,0.000249471088424276,-0.488513271090783,0.0476521184203674,0.159285127390496,-0.00739065642095547,0.37430626370553,-0.368126487034699,-0.543937066541179
nominal,0.970750399317539,-0.91830512225323,0.000249471088424276,-1.05013630474534,-0.00711012151427251,-0.210056923448002,-0.122281589794158,0.221767578497091,-0.274747307110567,-0.309690334588489
nominal,0.954900916712779,-0.91830512225323,0.000249471088424276,-1.16246091147625,0.211938838224287,-0.025385898028753,-0.00739065642095547,0.0692288932886509,-0.46150566695883,-0.387772578572719
nominal,0.965095964857328,-0.101183595167,-0.0382327712748949,0.18543436929468,-0.00711012151427251,0.528627178228995,-0.00739065642095547,0.221767578497091,-0.46150566695883,-0.543937066541179
nominal,0.968619950176711,-0.836592969544607,0.0130768852095307,-0.263864057628962,-0.00711012151427251,0.159285127390496,0.070735178272822,0.60311429151819,-0.321436897072633,-0.543937066541179
nominal,0.966104213733227,-0.91830512225323,0.000249471088424276,-1.05013630474534,-0.00711012151427251,-0.76406999970575,-0.11768595245923,0.221767578497091,0.332217362396288,0.158803129316893
nominal,0.972417909682765,-0.346320053292869,0.0259042993306371,-0.0392148441671408,-0.00711012151427251,0.343956152809745,-0.085516491114733,0.29803692110131,-0.321436897072633,-0.465854822556949
nominal,0.973542331928737,-0.91830512225323,0.000249471088424276,-0.600837877821693,-0.00711012151427251,-0.76406999970575,0.0247788049235411,0.45057560630975,0.518975722244551,0.158803129316893
nominal,0.981813000837339,-0.264607900584246,-0.0125779430326821,-0.376188664359872,-0.00711012151427251,0.43629166551937,-0.00739065642095547,-0.007040449315569,-0.601574436845027,-0.465854822556949
nominal,0.972161962117802,0.634225779210607,0.000249471088424276,-0.488513271090783,-0.00711012151427251,0.990304741777118,0.0661395409378939,-0.922272560566207,-1.25522869631395,-0.543937066541179
nominal,0.962457456126635,-0.509744358710115,-0.0254053571537885,0.18543436929468,-0.00711012151427251,0.343956152809745,-0.00739065642095547,0.60311429151819,-0.228057717148501,-0.465854822556949
nominal,0.972650871566627,-0.91830512225323,-0.0125779430326821,-0.600837877821693,-0.00711012151427251,-0.76406999970575,-0.0395601177654521,0.45057560630975,0.518975722244551,0.158803129316893
nominal,0.968912007852495,-0.428032206001492,-0.0254053571537885,-0.263864057628962,-0.00711012151427251,0.43629166551937,0.070735178272822,0.221767578497091,-0.554884846882962,-0.543937066541179
nominal,0.959803901561063,0.307377168376115,0.000249471088424276,-0.600837877821693,0.0750332383876873,0.805633716357868,-0.00739065642095547,-0.693464532753548,-1.06847033646569,-0.543937066541179
nominal,0.97018964291566,-0.91830512225323,0.000249471088424276,-0.263864057628962,-0.00711012151427251,-1.77976063951162,-0.0119862937558836,0.67938363412241,1.73290506125826,1.09579005712766
nominal,0.964738442603282,-0.591456511418738,0.000249471088424276,0.410083582756501,0.0750332383876873,0.343956152809745,0.0891177276125344,0.831922319330849,-0.13467853722437,-0.543937066541179
nominal,0.974876302254083,-0.264607900584246,0.0259042993306371,0.297758976025591,-0.00711012151427251,0.43629166551937,-0.0119862937558836,0.37430626370553,-0.321436897072633,-0.465854822556949
nominal,0.959243458541427,-0.428032206001492,0.000249471088424276,0.18543436929468,0.129795478322327,0.343956152809745,-0.0533470297702364,0.52684494891397,-0.228057717148501,-0.465854822556949
nominal,0.966799020260238,-0.591456511418738,0.000249471088424276,-0.713162484552604,0.102414358355007,0.159285127390496,-0.0211775684257397,0.145498235892871,-0.46150566695883,-0.465854822556949
nominal,0.95742971228182,0.634225779210607,0.000249471088424276,2.43192650391289,0.0476521184203674,0.990304741777118,-0.00739065642095547,1.06073034714351,-0.0412993573002382,-0.543937066541179
nominal,0.983250844587464,-0.182895747875623,0.000249471088424276,-0.937811698014425,-0.00711012151427251,0.528627178228995,0.0018006182489007,-0.464656504940888,-0.975091156541554,-0.543937066541179
nominal,0.980651227917217,-0.591456511418738,0.0387317134517435,-0.488513271090783,-0.00711012151427251,0.343956152809745,0.0385657169283254,0.145498235892871,-0.554884846882962,-0.543937066541179
nominal,0.981417633763632,-0.346320053292869,0.000249471088424276,-0.713162484552604,-0.00711012151427251,0.43629166551937,0.070735178272822,-0.159579134524009,-0.741643206731225,-0.543937066541179
nominal,0.963758675320309,-0.264607900584246,0.000249471088424276,0.0731097625637697,0.157176598289647,0.43629166551937,-0.0119862937558836,0.29803692110131,-0.414816076996764,-0.465854822556949
nominal,0.976137973046592,0.634225779210607,0.000249471088424276,1.30868043660379,-0.00711012151427251,0.897969229067493,0.0477569915981816,0.29803692110131,-0.414816076996764,-0.465854822556949
nominal,0.968090403560363,0.0622407102502456,0.000249471088424276,-0.0392148441671408,-0.00711012151427251,0.713298203648244,0.0293744422584692,-0.0833097919197889,-0.694953616769159,-0.543937066541179
nominal,0.95472718353895,-0.91830512225323,0.000249471088424276,2.65657571737471,0.211938838224287,0.0669496146808716,-0.00739065642095547,2.66238654183213,1.03256121182727,-0.543937066541179
nominal,0.957104631506889,-0.0194714424583774,0.0259042993306371,0.971706616411054,0.0476521184203674,0.528627178228995,-0.00739065642095547,0.67938363412241,-0.13467853722437,-0.465854822556949
nominal,0.969657965980608,-0.91830512225323,0.000249471088424276,2.65657571737471,-0.00711012151427251,0.0669496146808716,-0.0257732057606678,2.58611719922791,1.03256121182727,-0.465854822556949
nominal,0.977812600222513,-0.182895747875623,-0.0125779430326821,-0.488513271090783,-0.00711012151427251,0.528627178228995,-0.00739065642095547,-0.159579134524009,-0.788332796693291,-0.543937066541179
nominal,0.955370552637941,0.307377168376115,0.0259042993306371,-0.151539450898051,-0.00711012151427251,0.805633716357868,-0.00739065642095547,-0.312117819732448,-0.835022386655356,-0.543937066541179
nominal,0.956138324703516,-0.509744358710115,0.000249471088424276,0.18543436929468,-0.0892534814162324,0.343956152809745,-0.0303688430955959,0.60311429151819,-0.228057717148501,-0.543937066541179
nominal,0.978181197161496,0.0622407102502456,0.000249471088424276,-0.263864057628962,-0.00711012151427251,0.713298203648244,0.0018006182489007,-0.235848477128229,-0.788332796693291,-0.543937066541179
nominal,0.959309224348681,-0.91830512225323,0.000249471088424276,-1.05013630474534,0.0750332383876873,-0.671734486996125,-0.103899040454445,0.145498235892871,0.192148592510091,0.0807208853326629
nominal,0.968734294933967,0.0622407102502456,0.000249471088424276,-0.263864057628962,-0.00711012151427251,0.713298203648244,0.135074100961815,-0.235848477128229,-0.788332796693291,-0.543937066541179
nominal,0.972030698383167,0.634225779210607,0.0130768852095307,0.0731097625637697,0.0750332383876873,0.990304741777118,0.00639625558382879,-0.464656504940888,-0.975091156541554,-0.543937066541179
nominal,0.975000777793599,-0.91830512225323,0.000249471088424276,-0.713162484552604,-0.00711012151427251,-0.210056923448002,-0.034964480430524,0.45057560630975,-0.13467853722437,-0.309690334588489
nominal,0.966745904114595,0.961074390045098,-0.0510601853960013,2.88122493083653,-0.00711012151427251,1.17497576719637,-0.00739065642095547,0.984461004539289,0.00539023266182758,-0.465854822556949
nominal,0.973539255369562,-0.91830512225323,0.000249471088424276,-0.937811698014425,-0.00711012151427251,-1.22574756325387,0.015587530253685,0.221767578497091,0.845802851979012,0.549214349238045
nominal,0.955921380808072,-0.264607900584246,-0.0382327712748949,-1.05013630474534,-0.00711012151427251,0.528627178228995,0.0615439036029658,-0.540925847545108,-1.02178074650362,-0.543937066541179
nominal,0.961252401728269,0.552513626501984,0.0387317134517435,-0.151539450898051,0.0750332383876873,0.897969229067493,-0.00739065642095547,-0.693464532753548,-0.975091156541554,-0.465854822556949
nominal,0.978339393405717,0.225665015667492,-0.0254053571537885,0.0731097625637697,-0.00711012151427251,0.713298203648244,-0.0625383044400925,-0.0833097919197889,-0.648264026807093,-0.465854822556949
nominal,0.969110063586631,-0.91830512225323,0.000249471088424276,-0.376188664359872,-0.00711012151427251,0.0669496146808716,-0.11768595245923,0.60311429151819,-0.228057717148501,-0.465854822556949
nominal,0.973178507071895,0.225665015667492,0.000249471088424276,-0.488513271090783,-0.00711012151427251,0.805633716357868,0.0937133649474625,-0.540925847545108,-1.02178074650362,-0.543937066541179
nominal,0.965944799629999,3.00387820776067,-0.0382327712748949,0.297758976025591,-0.00711012151427251,-1.50275410138275,0.0018006182489007,-2.60019809785904,1.63952588133413,2.65743493681226
nominal,0.967460085088631,-0.264607900584246,0.0515591275728498,0.18543436929468,-0.0344912414815925,0.43629166551937,-0.00739065642095547,0.37430626370553,-0.368126487034699,-0.465854822556949
nominal,0.979035420068165,-0.591456511418738,-0.0125779430326821,-0.825487091283514,-0.00711012151427251,0.343956152809745,0.0247788049235411,-0.007040449315569,-0.648264026807093,-0.543937066541179
nominal,0.974744281501561,2.67702959692618,0.0130768852095307,0.0731097625637697,-0.00711012151427251,-3.44179986828486,0.00639625558382879,-2.52392875525482,3.55379906977883,4.21907981649687
nominal,0.972032138989076,-0.91830512225323,0.000249471088424276,-0.488513271090783,-0.00711012151427251,-0.302392436157627,0.0431613542632535,0.52684494891397,0.0520798226238934,-0.231608090604258
nominal,0.962287786904875,-0.91830512225323,-0.0895424277593205,-0.937811698014425,-0.00711012151427251,-0.671734486996125,-0.00739065642095547,0.221767578497091,0.285527772434222,0.0807208853326629
nominal,0.954915824727933,-0.673168664127361,0.000249471088424276,1.30868043660379,-0.0892534814162324,0.159285127390496,-0.00739065642095547,1.51834640276883,0.332217362396288,-0.465854822556949
nominal,0.956901786972839,-0.101183595167,0.0515591275728498,-0.937811698014425,-0.00711012151427251,0.528627178228995,-0.00739065642095547,-0.464656504940888,-0.928401566579488,-0.543937066541179
nominal,0.97441847476168,-0.591456511418738,-0.0254053571537885,0.0731097625637697,-0.00711012151427251,0.159285127390496,-0.085516491114733,0.60311429151819,-0.181368127186436,-0.465854822556949
nominal,0.971764310423036,-0.182895747875623,0.000249471088424276,1.87030347025834,-0.00711012151427251,0.528627178228995,-0.00739065642095547,1.51834640276883,0.238838182472156,-0.543937066541179
nominal,0.956334792930961,-0.509744358710115,-0.0382327712748949,2.5442511106438,-0.0892534814162324,0.343956152809745,-0.00739065642095547,2.20477048620681,0.75242367205488,-0.465854822556949
nominal,0.97005638198055,0.0622407102502456,0.0515591275728498,-0.263864057628962,-0.00711012151427251,0.528627178228995,-0.00739065642095547,-0.235848477128229,-0.648264026807093,-0.465854822556949
nominal,0.9597560129712,-0.673168664127361,0.000249471088424276,-0.263864057628962,-0.00711012151427251,0.159285127390496,-0.00739065642095547,0.45057560630975,-0.321436897072633,-0.465854822556949
nominal,0.96438915700869,-0.428032206001492,0.000249471088424276,-0.937811698014425,-0.00711012151427251,0.43629166551937,0.0431613542632535,-0.235848477128229,-0.835022386655356,-0.543937066541179
nominal,0.95475812451997,-0.509744358710115,0.000249471088424276,0.410083582756501,0.211938838224287,0.343956152809745,-0.00739065642095547,0.75565297672663,-0.13467853722437,-0.465854822556949
nominal,0.954928304590384,-0.673168664127361,0.000249471088424276,-0.713162484552604,0.129795478322327,0.159285127390496,-0.00739065642095547,0.145498235892871,-0.46150566695883,-0.465854822556949
nominal,0.961499789386856,-0.346320053292869,0.000249471088424276,-0.376188664359872,-0.198777961285512,0.43629166551937,-0.00739065642095547,0.0692288932886509,-0.601574436845027,-0.543937066541179
nominal,0.977579741578086,0.225665015667492,-0.0254053571537885,-0.263864057628962,-0.00711012151427251,0.713298203648244,-0.0257732057606678,-0.388387162336668,-0.788332796693291,-0.465854822556949
nominal,0.982788286383029,-0.346320053292869,-0.0254053571537885,0.0731097625637697,-0.00711012151427251,0.43629166551937,-0.00739065642095547,0.45057560630975,-0.414816076996764,-0.543937066541179
nominal,0.962853365812824,0.0622407102502456,0.000249471088424276,-0.937811698014425,-0.00711012151427251,0.528627178228995,-0.0809208537798049,-0.617195190149328,-0.928401566579488,-0.465854822556949
nominal,0.964509715161617,-0.91830512225323,0.000249471088424276,-0.713162484552604,-0.00711012151427251,-1.13341205054425,-0.0579426671051644,0.37430626370553,0.845802851979012,0.471132105253814
nominal,0.954739350062518,-0.101183595167,0.000249471088424276,-0.151539450898051,0.129795478322327,0.528627178228995,-0.00739065642095547,-0.0833097919197889,-0.648264026807093,-0.543937066541179
nominal,0.982189746773491,-0.346320053292869,0.000249471088424276,-0.488513271090783,-0.00711012151427251,0.343956152809745,-0.108494677789373,0.0692288932886509,-0.508195256920896,-0.465854822556949
nominal,0.955449582105813,2.67702959692618,0.000249471088424276,-0.151539450898051,0.102414358355007,-2.24143820305974,-0.0717295791099487,-2.52392875525482,2.29318014080305,3.20401064470187
nominal,0.97151988823151,-0.91830512225323,0.000249471088424276,-1.05013630474534,-0.00711012151427251,-0.025385898028753,0.0523526289331097,0.145498235892871,-0.414816076996764,-0.465854822556949
nominal,0.962908431555178,-0.346320053292869,0.0130768852095307,0.0731097625637697,-0.0892534814162324,0.43629166551937,0.0615439036029658,0.37430626370553,-0.414816076996764,-0.543937066541179
nominal,0.970940537357104,-0.591456511418738,0.0130768852095307,0.0731097625637697,-0.00711012151427251,0.343956152809745,0.0018006182489007,0.60311429151819,-0.274747307110567,-0.543937066541179
nominal,0.954735928607378,-0.836592969544607,0.000249471088424276,-0.600837877821693,0.211938838224287,0.159285127390496,-0.00739065642095547,0.37430626370553,-0.46150566695883,-0.543937066541179
nominal,0.965411400535502,-0.591456511418738,0.000249471088424276,0.410083582756501,0.0476521184203674,0.159285127390496,-0.0579426671051644,0.831922319330849,-0.0412993573002382,-0.465854822556949
nominal,0.954731492266631,-0.101183595167,0.000249471088424276,2.65657571737471,0.102414358355007,0.528627178228995,-0.00739065642095547,1.97596245839415,0.565665312206617,-0.543937066541179
nominal,0.965617309064256,4.71983341464176,0.000249471088424276,2.5442511106438,0.129795478322327,1.63665333074449,-0.00739065642095547,-2.67646744046326,-0.601574436845027,0.861543325174966
nominal,0.975509136434262,-0.346320053292869,0.0259042993306371,2.43192650391289,-0.00711012151427251,0.43629166551937,0.0339700795933973,1.97596245839415,0.565665312206617,-0.543937066541179
nominal,0.961910979515939,-0.264607900584246,0.000249471088424276,2.43192650391289,0.0476521184203674,0.43629166551937,-0.0119862937558836,1.89969311578993,0.565665312206617,-0.465854822556949
nominal,0.959569028559676,-0.509744358710115,-0.0510601853960013,0.297758976025591,-0.00711012151427251,0.343956152809745,-0.00739065642095547,0.67938363412241,-0.181368127186436,-0.465854822556949
nominal,0.957237767295736,0.225665015667492,-0.0382327712748949,-0.713162484552604,-0.00711012151427251,0.805633716357868,-0.00739065642095547,-0.769733875357768,-1.11515992642775,-0.543937066541179
nominal,0.96159778136116,-0.101183595167,0.000249471088424276,0.0731097625637697,-0.116634601383552,0.528627178228995,-0.00739065642095547,0.145498235892871,-0.508195256920896,-0.543937066541179
nominal,0.958770244252696,-0.91830512225323,0.000249471088424276,-1.16246091147625,-0.00711012151427251,-0.394727948867251,-0.0763252164448768,0.0692288932886509,-0.087988947262304,-0.153525846620028
nominal,0.962845670658697,-0.91830512225323,0.000249471088424276,-0.937811698014425,-0.00711012151427251,-0.394727948867251,0.0937133649474625,0.221767578497091,0.00539023266182758,-0.0754436026357977
nominal,0.967594741005514,-0.264607900584246,0.0643865416939562,0.0731097625637697,0.0202709984530474,0.43629166551937,-0.0257732057606678,0.29803692110131,-0.414816076996764,-0.465854822556949
nominal,0.954720141349255,0.389089321084738,0.000249471088424276,-0.488513271090783,-0.00711012151427251,0.897969229067493,0.346473418368507,-0.769733875357768,-1.16184951638982,-0.543937066541179
nominal,0.977265449384946,-0.91830512225323,0.000249471088424276,-1.05013630474534,-0.00711012151427251,-0.210056923448002,-0.108494677789373,0.145498235892871,-0.274747307110567,-0.309690334588489
nominal,0.981396479643496,-0.591456511418738,0.000249471088424276,-0.937811698014425,-0.00711012151427251,0.343956152809745,0.0293744422584692,-0.0833097919197889,-0.694953616769159,-0.543937066541179
nominal,0.957481271486181,0.307377168376115,0.000249471088424276,0.18543436929468,0.157176598289647,0.805633716357868,-0.00739065642095547,-0.159579134524009,-0.741643206731225,-0.543937066541179
nominal,0.962079845677133,-0.91830512225323,0.000249471088424276,0.971706616411054,0.0202709984530474,-1.04107653783462,0.0431613542632535,1.51834640276883,1.4060779315238,0.393049861269584
nominal,0.979241747049102,-0.428032206001492,0.000249471088424276,0.297758976025591,-0.00711012151427251,0.43629166551937,0.102904639617319,0.52684494891397,-0.321436897072633,-0.543937066541179
